id;user;rawTweet;tweetDate;title;ulasan
1200812714345420000;naynemel;Njir sejujurnya setelah nonton #frozen2 lagu itu terngiang ngiang sampai 3 hari 😂 https://t.co/qGKAwWyZHN;30/11/2019;#Frozen2;n
1200815150132890000;perthraa;#frozen2 seseru itu 😭😭;30/11/2019;#Frozen2;y
1200817047862530000;norfarahin_ja;Why #KnivesOut x tayang lagi kat kuantan nih?? 😭😭;30/11/2019;#KnivesOut;n
1200818189434830000;monggaelly;#Frozen2 with ma man ❄️♥️ (at @TGVCinemas in Seri Kembangan, Selangor) https://t.co/ckOasgWOE5;30/11/2019;#Frozen2;n
1200821473314770000;IkaNora;#Frozen2 (@ Golden Screen Cinemas (GSC) - @gscinemas in Putrajaya, PUTRAJAYA) https://t.co/cTQFbSbdeM;30/11/2019;#Frozen2;n
1200831784260270000;afifaawy;"#Frozen2 &lt;3 salah satu sequel Disney yang berhasil memikat perhatianku sepenuhnya. Frozen kali ini bikin aku nangis pas beberapa adegan (yang ga aku dapetin di Frozen pertama). Otw nonton dua kali ehe~";30/11/2019;#Frozen2;y
1200837394703920000;Dhiyaarizqi21;"Review
#KIMJIYOUNGBORN1982

Genre filmnya drama realis ngbahas soal depresinya kimjiyoung harus ngrelain karir demi ngurus anak,ngurus rumah layaknya ibu rumah tangga. Relate bgt sama kehidupan perempuan yg selalu dianggep remeh. Serius ini film bagus harus nonton! 

8.5/10 https://t.co/NvNpciJlkK";30/11/2019;#KimJiYoungBorn1982;y
1200842553077020000;_azizuldean;lepas tengok #CharliesAngels, aku terus rasa nak hantar borang 😅;30/11/2019;#CharliesAngels;n
1200842708534770000;pigupita;Terlepas sama pro dan kontra feminist. Lewat film #KimJiYoungBorn1982 penonton dibukakan matanya, tentang apa yang bisa terjadi dalam pernikahan. Kalau bisa saling menghargai dan mengkomunikasikan permasalahan, ya insya Allah pernikahan bisa awet.;30/11/2019;#KimJiYoungBorn1982;n
1200842798225710000;nadivhia;#KnivesOut done! Hahaaa @ChrisEvans  ku suka sekali brengsekmu di sini 😂🔪 https://t.co/3eKYwloCID;30/11/2019;#KnivesOut;y
1200843202883830000;salsaabthasany;#Frozen2 detail gambarnya masyaAllah bgt dah asli;30/11/2019;#Frozen2;y
1200844706936040000;Utatautha;Kasian banget Elsa sampai rambutnya memutih dia tetap menjomblo. Dibalap sama adeknya Anna. #Frozen2 #frozen2spoilers;30/11/2019;#Frozen2;n
1200846788556550000;OhAlpeet;Fix adik gw harus di bawa ke ahtohallan #Frozen2 https://t.co/AyGXJfR0Hi;30/11/2019;#Frozen2;n
1200846983189030000;adiryansjaxon;Waaaaah #KnivesOut bagus bangeeeeettt!!!;30/11/2019;#KnivesOut;y
1200850840581360000;HalludbaKarabum;Sumpahh aku nak sangat tgok citer #KnivesOut;30/11/2019;#KnivesOut;n
1200853154855700000;DennyClear;Kaget ngga u dengen Master Yoda ngomong grammar nya bener #KnivesOut;30/11/2019;#KnivesOut;n
1200855695723080000;dre_asn;"Midnight marathon yg ntaps 🤔
#KnivesOut 
#LastChristmas https://t.co/oeisfveSPi";30/11/2019;#LastChristmas;n
1200857374686230000;fffffrhan;Literally what im doing after tengok #Frozen2 . Lepastu ada orang sambut tu 😂😂 https://t.co/Q5jbQ2MDAD;30/11/2019;#Frozen2;n
1200861302949700000;danieldokter;"Belum pernah sesenang ini aku liat Daniel Craig 😄😄😄

#KnivesOut";30/11/2019;#KnivesOut;y
1200862354126190000;imrikiyulianto;Yang membintangi @ChrisEvans selalu epic filmnya #KnivesOut;30/11/2019;#KnivesOut;y
1200864062743070000;Sir_AmirSyarif;Sepanjang nonton #KnivesOut mikir keras nih bocah pernah liat dimana ternyata itu Jaeden Lieberher yang sekarang ganti nama jadi Jaeden Martell dari film ‘It.’ D’oh.;30/11/2019;#KnivesOut;n
1200868449964020000;alexguru_;goks ga ada dua! #KnivesOut;30/11/2019;#KnivesOut;y
1200869057232130000;sasalele1111;Malam minggu nonton #KnivesOut midnight, org diatas gw ngorok dari awal sampe abis kenceng banget sampe satu studio denger semua. Gemes gw, pengen gw sumpel aja dah tu mulutnya pake popcorn. https://t.co/Y8pzn6wGRa;30/11/2019;#KnivesOut;n
1200885391152180000;AjaNgapain;"yuk join sama desi di link https://t.co/T7XRio9XIx
dengan minimal depsoit 10rb sudah bisa bermain loh guys
Bonus new member 10%
Deposit OVO &amp; GO-PAY
Deposit 50 ribu free 10ribu
Deposit Via Telkomsel &amp; XL
#BTSDaesangAllKill
#GreatReunion212 
#EURO2020
#YNWA 
#KnivesOut https://t.co/EAEWhjnEiA";30/11/2019;#KnivesOut;n
1200899969642680000;DidikWahyudy;waaa #KnivesOut review dan ratingnya cakep-cakep, ndak sabar 😍🍿;30/11/2019;#KnivesOut;n
1200903336427310000;zazlysuffyan;@zahIDGAF Bertabahlah nakkk, sama la kita pn post psl #Frozen2 pun ┣┫A ┣┫a ┣┫a;30/11/2019;#Frozen2;n
1200908245684160000;kurisetaru_;Sumpah #Frozen2 bagus banget banget banget gw gak nyesel nonton di bioskop. Apalagi ada lagunya Kristoff yang melodinya ala2 power ballad Peter Cetera tahun 80an, gw sampe ngakak sepanjang lagu karena visual plus lagunya mellow abis 🤣🤣🤣🤣;30/11/2019;#Frozen2;y
1200911611491310000;pratamaallf;"Sungguh negeri yang baik makmur.... 
#malamminggu
#uninstaltokopedia #BiroJomblo #SEAGames2019 #JKT48Pemilihan2019 #BTSDaesangAllKill #GRAVITYinJKT #BTSDaesangAllKill #GRAVITYinJKT #Frozen2 #DESember #30thSEAGAMES #DesemberWish #ThankYou_KDiamonds https://t.co/f1mpcd6Fbz";30/11/2019;#Frozen2;n
1200912643076180000;Syifaslm;Frozen 2 dark bgt dah takut tiba2 ngagetin tp gmgkn kan dia kartun #Frozen2;01/12/2019;#Frozen2;y
1200920322146390000;amertarasa;Trus tadi liat #knivesout trending. Hmmmmmm harus segera nonton🙃 kayaknya ga hari ini tp ga akan weekdays juga. Lets see next weekend😙🤗;01/12/2019;#KnivesOut;n
1200933500871820000;yammani_;@Dzawinur @yudhakhel Apakah honor #99namacinta sudah habis untuk jalan ke nepal, bikin konten buat beli s*mpoern* m*ld?;01/12/2019;#99NamaCinta;n
1200936852741450000;DioAlexandro2;"Kaget, #KnivesOut masih Ada di Jadwal Applikasi XXI , kirain udah tayang regular
Ternyata masih Midnight di Tunjungan XXI 😅😅😅";01/12/2019;#KnivesOut;n
1200939624526330000;anisahnanda99;Semalem nonton #Frozen2 jadi halu, siang ini mau nonton #KimJiYoungBorn1982  biar sadar;01/12/2019;#KimJiYoungBorn1982;n
1200941590803440000;syxjm;premis sederhana dgn pasukan superb cast-nya, #KnivesOut memberi klasik misteri whodunnit dgn dragedy yg anehnya menegangkan, karakter yg ditulis dgn solid, humor quirky-nya pecah parah dan twist berlapis yg seru. Tontonan SANGAT menyenangkan! (4/5) https://t.co/mbQz2IVJVM;01/12/2019;#KnivesOut;y
1200961240635330000;sibadgurls;@dbrahmantyo @CGV_ID Pengen nonton #DarkWaters karena tertarik sama sesuatu yang berbau hukum dan pgn nambah wawasan soal hukum karena kata guruku nambah ilmu bisa lewat mana aja,semoga jg bisa dpt motivasi biar bisa lbh smngt kejer FH pas lulus nanti🙌🏻buat ngisi waktu libur jg kbtln lbr 1mnggu hehe;01/12/2019;#DarkWaters;n
1200965603302890000;herdayanileli;Akhirnya #kimjiyoungborn1982 masuk juga di cgv Pwk, harus nonton nih.;01/12/2019;#KimJiYoungBorn1982;n
1200967125675800000;ikiule;"@dbrahmantyo @CGV_ID Waaa, baru tau ada kuisnya!

Pengen banget nonton #kimjiyoungborn1982 sejak minggu lalu. Pas udah janjian sama temen, eh ndadak kudu nganter mama ke RS.

Kalo menang, pengen ngajak @divardha . Karena dia ibu tangguh!";01/12/2019;#KimJiYoungBorn1982;n
1200969300804120000;annisapurnomo_;Belum nonton #kimjiyoungborn1982 piye ini...;01/12/2019;#KimJiYoungBorn1982;n
1200981380517120000;rainyfirsta;"Semalem nonton #21Bridges. Ceritanya biasa, mudah ketebak sih soalnya ada beberapa ""clue"" yang disebutin. Banyak adegan darah sih, tembak tembakan sepanjang film. Mayan kok 👌";01/12/2019;#21Bridges;y
1200984232111190000;innatjeu;"129. #LastChristmas (8/10)
Alkisah ada perempuan muda yg sinis sama hidupnya, dan bertemu dengan lelaki asing yg mengajarkan untuk selalu positif. Jenis film romcom yg enak ditonton, mengalir lancar, dan tiba-tiba di penghujung durasi, boom, mata dan dada mendadak sama hangatnya. https://t.co/s3FlwXgG6O";01/12/2019;#LastChristmas;y
1200985424870560000;DioAlexandro2;"CJ CGV ini Iklan nya seabrek abrek sampe ngantuk
Lebih banyak Dari XXI sekarangv😅😅😅 #SUNDAYMOVIESPECIAL #DarkWaters https://t.co/oZ4iQgCt98";01/12/2019;#DarkWaters;n
1200991822153070000;Rifqyyy3;Akhirnya ada waktu juga nonton #RatuIlmuHitam . Bukan ngeri sih menurut gw lebih kearah geli anjir. 8/10 lah,scane zaranya kurang banyak -_-;01/12/2019;#RatuIlmuHitam;y
1200999277788450000;9699ers;Helloooo bioskop di Indonesia, tolong tayangin #knivesout laahh.. Jangan phpin kitaaa :((;01/12/2019;#KnivesOut;n
1201003238956250000;sinema911;Nah, udah tayang reguler nih #KimJiYoungBorn1982 nya utk warga Lampung https://t.co/7poRTAwZKi;01/12/2019;#KimJiYoungBorn1982;n
1201025501407500000;azkagoldi;"Daniel Craig ngelawak kapan lagi yekaaaan!!! Jadi males nonton james bond terakhirnya,
skip ke #KnivesOut 2 aja!! https://t.co/k026C1nXb8";01/12/2019;#KnivesOut;n
1201026075288980000;azkagoldi;#knivesout Sebangsat itu. https://t.co/sHBN0Nrzpd;01/12/2019;#KnivesOut;y
1201026579461110000;madindanidien;#DarkWaters dengan jelas memaparkan bahaya dampak pencemaran lingkungan. Perlahan-lahan diajak dari dampak ke hewan sampai manusia. Perjalanan panjang menuju perubahan besar kalo 99% manusia berpotensi kena kanker karena teflon 😢😢. Mark Rufallo so good at this. 8,5/10 https://t.co/AaUiuGVkbM;01/12/2019;#DarkWaters;y
1201031374955670000;prastieto;Kemaren nonton #DarkWaters bagus banget, terus kepikiran kalau Rob Billot tinggal di Indo, belum sebulan sejak ngajuin gugatan udah hilang kali ya orangnya;01/12/2019;#DarkWaters;y
1201045545747240000;doyanfilmid;"Hari ini kesempatan terakhir kalian buat ngerasain teror #RatuIlmuHitam di bioskop

Masih ga penasaran gitu? @RapiFilm

#DoyamFilm

https://t.co/68inhMhxcd";01/12/2019;#RatuIlmuHitam;n
1201048869716410000;liap91;Baru inget, nemu typo di subs nya #DarkWaters di @CGV_ID trus pas smalem ntn #KnivesOutFilm di @cinema21 juga ada typo dan 1 bagian yg subs nya kecepetan. Gak mengganggu sih, tapi  bikin gatel 😂;01/12/2019;#DarkWaters;n
1201057003814050000;Enginena;Tgok wayang dgn baby alyna.... #CharliesAngels;01/12/2019;#CharliesAngels;n
1201063246163130000;aisyahsta;Ini mo nanya beneran kenapa film #KnivesOut kok gak tayang dibioskop depok/jakarta dah🙄 padahal itu film yang ditunggu2 anjir😪;01/12/2019;#KnivesOut;n
1201064288137270000;an_alter;Udah tau sih kalo bakalan sepi auditoriumnya, tapi ... Sangat puas nonton #thegoodliar 😁 https://t.co/OvvBqSekoc;01/12/2019;#TheGoodLiar;y
1201064692224940000;WeriLe;Berapa lama kamu mengenalku? Apa kita pernah bertemu sebelumnya? Apakah kamu tau apa yg aku lakukan selama ini? Kamu hanya mengenalku selama 10 menit tp mengapa kamu mengatakan aku lamban dibelakangku #KimJiYoungBorn1982;01/12/2019;#KimJiYoungBorn1982;n
1201073197233260000;aldypradana17;"49. #FORDvFERRARI  

Film yang wajib sekali masuk nominasi Oscar Best Picture. Satu-satunya kelemahan, karena sebelumnya ada Rush, saya masih suka membandingkan dua film ini selama menonton. Salah satu penampilan terbaik Christian Bale. 

85 https://t.co/jqEQey0UEn";01/12/2019;#FordvFerrari;y
1201077290962040000;teguhsano;"@WatchmenID Sementara masih ini... 
*nggak tau lagi kalo sudah nonton #KnivesOut https://t.co/ParVmzaBT3";01/12/2019;#KnivesOut;n
1201078259644890000;Ramastya;"#21Bridges
Film aksi yang pas. Gak lebih, gak kurang. Bagus dan puuuu-as!
Udah lama gak nonton film aksi yg oke kek gini 😄 
Chadwick boseman bagus juga ektingnya. https://t.co/rujHqDZVf8";01/12/2019;#21Bridges;y
1201097698180360000;evil_entity7;"Dari kemarin udah nahan marah, ditambah lagi kemarau panjang. Belajar sabar itu ternyata sulit. Obat yg manjur cuma memanusiakan diri sendiri.
Watching 📽️ – Dark Waters.
#DarkWaters 📽️ https://t.co/VS9BtDLQhR";01/12/2019;#DarkWaters;n
1201104770137600000;Al_nugraha;"Ya gimana ga kontroversial ya

#KimJiYoungBorn1982 https://t.co/BAcdk63D4z";01/12/2019;#KimJiYoungBorn1982;n
1201106024825930000;fikrisyafiq92;"best!
ending predictable 
tp plot twist dia terbaik
pelakon pon mantap
⭐️8.5/10
🎥 #KnivesOut https://t.co/of40DM74IQ";01/12/2019;#KnivesOut;y
1201110823269060000;tisna_irawan;"70. Ratu Ilmu Hitam
Semacam remedial untuk Kimo Stamboel stelah Dreadout yg bikin kcewa, walaupun masih geregetan dgn ending yg sdikit maksa, #RatuIlmuHitam sukses menyajikan horor lokal paling mengerikan, sekaligus paling bangsat, makin cinta sm @_putriayudya 
9/10 https://t.co/WAD7250zoa";01/12/2019;#RatuIlmuHitam;y
1201112218005190000;Ndreeeee_;"Learned Helplessness adalah fenomena yg terjadi ketika individu merasa tidak berdaya, karena telah terkondisikan dgn pengalaman tidak menyenangkan yg tak dapat dihindari.

Selengkapnya https://t.co/XONkYyiAs0
Bantu subscribe dan share ya hehe
#kimjiyoungborn1982";01/12/2019;#KimJiYoungBorn1982;n
1201119896261680000;xidayu;Belum tengok #Frozen2 huhi;01/12/2019;#Frozen2;n
1201120131822150000;inttanp_;"Baru selesai nonton Frozen 2. Bagus banget sih filmnya. Ngakak banget gara gara Olaf. Sampai sekarang masih kebayang bayang pas dia bilang Samantha, padahal dia gatau juga itu siapa 😂😂

#Frozen2 
#ElsaAnna 
#olaf";01/12/2019;#Frozen2;y
1201120311657130000;inttanp_;"Suka banget juga sama bajunya Elsa. Cantik banget detailnya. Apalagi yang pas dia naik kuda. Wah keren banget!

#Frozen2 
#ElsaAnna";01/12/2019;#Frozen2;y
1201125361880160000;DioAlexandro2;"Yah @cinepolisID Cito dapatnya Darah Daging bkn Eggnoid 😢
Panipat sdh pasti gak dapat juga 😢
Untung #LastChristmas tayang";01/12/2019;#LastChristmas;n
1201127403835280000;ajezahmad;#KnivesOut with @xubeyr88 🙎‍♂️🙍‍♀️🙍🔪 (@ Encorp Strand Mall in Petaling Jaya, Selangor) https://t.co/BBx57JsBlR;01/12/2019;#KnivesOut;n
1201130674486330000;jypmination;Siapa yang mau nonton #frozen2 sama aku.... aku belum nonton. 🥺;01/12/2019;#Frozen2;n
1201133814879150000;mirahRuby_;"Bagian olaf melebur aku menangis 😭
Elsa berhasil dan ketemu anna lagi menangis terharu😭
#Frozen2 the best 💙❄☃️";01/12/2019;#Frozen2;y
1201133925646480000;titanrahadian;Ngajak anak-anak nonton bioskop #frozen2 disneyfrozen lumayan seru juga @ Braga CityWalk https://t.co/wJ8y5pHAV3;01/12/2019;#Frozen2;y
1201134217960120000;coretanfilms;"jangan lupa nonton ya di bioskop

#coretanfilms #coretanquote #filmtrinitytraveler #trinitytraveler #filmindonesia #maudyayunda #hamishdaud #babecabita #filmindonesia2019 #filmbioskop #travelerindonesia #backpackersindonesia #ReplaceMovieTitleWithMasMas #Decemberwish #BesokSenin https://t.co/hdzLNztuS7";01/12/2019;#TrinityTraveler;n
1201136477544960000;shintawg;#21Bridges ku suka, ketebak2 tegang;01/12/2019;#21Bridges;y
1201136828352340000;bellaksm__;"akhirnya ada yg bersuara ""tak tengok lagi woi"" 😂 hahaha ikr! when u still hv no time to watch, but people keep recording their #frozen2 uuuuuuuuuuuu~~~~ https://t.co/Ya9viWmx8D";01/12/2019;#Frozen2;n
1201137372437470000;_maswan94_;Apa payah sangat tunjuk la apa mende ada kat tengah laut tu #Frozen2;01/12/2019;#Frozen2;n
1201137653862650000;KevinSugito;"#Frozen2 lbh ""dark"" &amp; tdk se-fun dr seri pendahulunya, tp jelas ttp punya visual cantik, nomer lagu yg easy listening meski cm beberapa saja &amp; lbh terngiang nada ""suara misterius""-nya. Entah mengapa ga bisa lngsung mudeng alur ceritanya waktu nonton &amp; sempet mengantuk 😂😂 (7/10) https://t.co/wQ2IB0yCpZ";01/12/2019;#Frozen2;y
1201138495579800000;janered_;"Haihh  lagu #Frozen2 buat aku sendu gilaaaaaa! Lagi lagi lagu by kristoff 😐
 @aleesyayuyuu 
@alaxnx1 @nryas__";01/12/2019;#Frozen2;n
1201140262887510000;arahoy;BAGUS BANGET SIH SUKAAAAAAAAAA💕. Akhirnya terjawab juga kenapa Elsa bisa bersalju salju gitu ternyata uuuwuuuuuuu keren! Suka suka suka! #Frozen2 https://t.co/8tbtOpUkhB;01/12/2019;#Frozen2;y
1201140269304770000;riyardiarisman;"Eh, btw gue tuh blm ngelanjutin pendapat gue ttg film #trinitytraveler ini ya~

Jadi, menurut gue ya, sbg film bertemakan traveling, film ini hampa bgt 😭 sedih akutuh, gak kayak yang pertama.";01/12/2019;#TrinityTraveler;y
1201140908260900000;dildildil;Baru sempet nonton #FORDvFERRARI PARAHHHHHHH kerennn bgttttt 👍👍👍💯;01/12/2019;#FordvFerrari;y
1201140916544620000;riyardiarisman;"Eh ternyata~

Film sama saja, bahkan semakin membingungkan dan “entah mau di bawa ke mana” semakin terasa di #trinitytraveler 😭";01/12/2019;#TrinityTraveler;y
1201144570995560000;sattoraji;"Ini quote ternyantol selama film #TrinityTraveler

Film @TrinityTraveler setidaknya mengangkat kisah para blogger (penulis), bagaimana harus berproses.

Setelah gw agak2 risih lihat film tentang youtuber, selebgram dan tentang hura2 influincer melulu. https://t.co/F94ku1qJLl";01/12/2019;#TrinityTraveler;y
1201145719882570000;_uunikk;Apakah yang bakal terjadi apabila peminat tegar #StarWars @ultrawan88 menonton warkah terbaru @rianjohnson #KnivesOut ? 🤔 https://t.co/5LoZw0V631;01/12/2019;#KnivesOut;n
1201146856610260000;Vectpr;"ditemani oleh perawat kesayangan keluarga, Marta Cabrera (Ana de Armas - “Knock Knock”), yang menjadi tulang punggung bagi keluarganya sendiri yang terdiri dari adik perempuan dan ibunya yang seorang imigran ilegal.

Skor total: 9.3/10
#KnivesOut 
@KnivesOut";01/12/2019;#KnivesOut;y
1201147232914770000;nana_koe;#KimJiYoungBorn1982...bagus bgt😢 https://t.co/ZK2ct1fkj2;01/12/2019;#KimJiYoungBorn1982;y
1201147457863700000;blessedchaos_;Apakah aku senaif Ana #Frozen2 ? LOL;01/12/2019;#Frozen2;n
1201152895103550000;noviha_rtatias;"Kemarin nonton #frozen2 yawohh nangis bercucuran air mata 
Tapi tetep ya akhir bahagia, suka 😚 

Sepulang dari nonton, dalam mobil si anak sibuk jejeritan ala Elsa uhuu uhuu huu 🤣🤣🤣";01/12/2019;#Frozen2;y
1201154549710370000;newadityaap;"88. #RumahKentangTheBeginning (#RumahKentang)

Nilai: 4/10
Film horor yang mengeksploitasi kentang sebagai media terornya. Selengkapnya di https://t.co/wQKBuCc2fr https://t.co/VQ21swwWT2";01/12/2019;#RumahKentangTheBeginning;y
1201156128370870000;4tyrahhh;Hanya tinggal kenangan.. #countdown #9daysmore;01/12/2019;#Countdown;n
1201157064090740000;SaemahAR;... Hm nampaknya the siren calling dari #Frozen2 dah jangkit di blok mahallah sayaaaa 🤭 Udahle berbalas-balas pulak tu 🤣;01/12/2019;#Frozen2;n
1201158742730920000;ManDewi;"Korban patriarki ini apakah mirip korban ospek zaman dulu? Ketika berada di atas, banyak yang melanjutkan budaya tersebut ke generasi berikutnya.

#KimJiYoungBorn1982";01/12/2019;#KimJiYoungBorn1982;n
1201165077354690000;lyalyalyaa;"Akhirnya nyempetin nonton #KimJiYoungBorn1982 sebelum keburu turun layar. Sebenernya, Alhamdulillahnya, cant relate sih.. tapi ku amat sangat mengerti perasaan para tokoh wanitanya.
Ikut hanyut dalam tangis di beberapa adegan.
Yg bikin terenyuh adalah saat si suamik...";01/12/2019;#KimJiYoungBorn1982;y
1201165610534620000;heytitha_;Baru nonton #Frozen2 kenapa formula endingnya jd kaya Wreck it Ralph Breaking The Internet huuuuu ndak suka endingnya.... forever queen Elsa of Arandelle😌😌;01/12/2019;#Frozen2;y
1201165616998010000;stevaniapheey_;rasanya mau nntn lagi 😭🥰 #frozen2 https://t.co/izCbwFfKlW;01/12/2019;#Frozen2;n
1201166598679060000;anggakurnia_;film ford v ferrari bagus bat ngehe, dramatis. ini film balapan mobil kenapa sedih....8/10 #FORDvFERRARI;01/12/2019;#FordvFerrari;y
1201172910498430000;hasrul_am;"#KnivesOut 
Dgn jajarn cast yg WOW, serta story yg WOW film ni ngajak km utk ikut ngambil ""puyeng"" mncri plakunya. Om craig so brilliant Man.
Efektif mnggaet pnntonny utk terhipno scra g sadr msuk kdlm kasus ini. Ga ribet, n twistny JEMPOLAN. Jrang2 ad flm kyk gni. VERYGOOD
#ham_";01/12/2019;#KnivesOut;y
1201178233900650000;missjutek;Banyak review positif buat #KnivesOut bikin makin ga sabar buat nonton. Tapi ku takut kecewa, kalo2 ekspektasi gw ketinggian.. Huhuhuhu;01/12/2019;#KnivesOut;n
1201182240459220000;MagfiraK;"Ada yang sudah nonton Frozen 2? 

Aku nangis pas nonton itu tadi, udah telat yah ngebahas Frozen 2? #Frozen2";01/12/2019;#Frozen2;n
1201182996943940000;euntabxjx;"Nonton frozen 2, pas bagian anna nyanyi di lirik ""Hello darkness, Im ready to succumb"" well, dan gue langsung sesek dada gue, ikut nangis, ikut ngedown dan ya mikirnya. Ya itu yg gue rasain akhir2 ini😭 
Lagunya bagus bngt astagaaa, nangis kejer klo dengerin
#Frozen2";01/12/2019;#Frozen2;y
1201185388863220000;pecintasendja;"37. #Frozen2 
Suka banget sama visualnya 🤩 https://t.co/hVGvLTuQ6l";01/12/2019;#Frozen2;y
1201197065704910000;zikryyalfeeq;"Kenapa #KnivesOut tak ditayangkan kat TGV Dpulze or GSC IOI City Mall or GSC Alamanda? Ada sesiapa tahu tak? 

 @GSCinemas @TGVCinemas";01/12/2019;#KnivesOut;n
1201210880542660000;NanaKuinra;"Dulu kalau liat Elsa, ingetnya cuma Let It Go ~

Setelah #Frozen2 ini, Elsa adalah sesuatu! Favorit ❄️ https://t.co/tLALYOm6QJ";01/12/2019;#Frozen2;y
1201213223254440000;Tirtanarieff;"Baru tau eggnoid akan dijadiin film, gua ngikutin webtoonnya bgt dari awal sampe skrg, dan webtoonnya aja jln ceritanya masih banyak misteri, gakebayang gmn endingnya nih film, semoga ga mengecewakan dan ttp ada scene bokapnya Ran dan Seta!
#Eggnoid";01/12/2019;#Eggnoid;n
1201215444985580000;Tirtanarieff;"Baru nonton Trailernya aja udah kecewe ternyata wkwk, fix ga nonton filmnya! Rusak imajinasi gua tentang eggnoid

Dr pada morgan yg meranin eggy, lebih cocok Richard kyle menurut gua, klo kirana Chelsea Islan si, dia bisa jd cewe polos tp tangguh
#eggnoid";01/12/2019;#Eggnoid;y
1201269951413140000;bobaenthology;Apakah Elsa dan Anna hidup di bagian tundra? #DisneysFrozen2MagicalJourney #frozen2;01/12/2019;#Frozen2;n
1201304065767960000;ManDewi;"Go green, healthy diet, healthy lifestyle, main ke alam bla bla bla apaan kalau 99% umat manusia sudah terpapar racun.

#DarkWaters";02/12/2019;#DarkWaters;n
1201311824223670000;City959fm;"City Friends, film yang diadaptasi dari webtoon ini akan tayang di seluruh bioskop Indonesia
Jadi buat kamu yang sedang nyari film romantis nih, silahkan aja kamu nonton film ini yang akan tayang pada 5 Desember 2019
#Eggnoid #EggnoidWebtoon #visinemapictures #NewCity959FM https://t.co/iW0jFA3GSI";02/12/2019;#Eggnoid;y
1201320302275260000;sutiono2000;"""21 Bridges"", Kejar-kejaran Hidup Mati antara Polisi Vs Pembunuh https://t.co/4WG2CtagAA #21bridges @komik_ksiana";02/12/2019;#21Bridges;n
1201347933163210000;moviemenfess;"/mvs/ permisi, jual 1 tiket #JumanjiTheNextLevel di Epicentrum XXI, untuk hari Rabu ini jam 19.15.. Alasan jual krna miskom sm temen 😩😩

35k aja, bs dana/gopay/apalah diterima aja.. Huhuu https://t.co/D2dbj8oNKL";02/12/2019;#JumanjiTheNextLevel;n
1201352447047810000;ExposeTwt;"Chart Bioskop Indonesia (01/12/2019)
1. #RumahKentangTheBeginning  +140250 Penonton
2. #RatuIlmuHitam +43264 Penonton
3. #NagaBonarReborn +38.354 Penonton
4. #Senior  +23.418 Penonton
5. #TrinityTraveler +16.412 Penonton";02/12/2019;#TrinityTraveler;n
1201352934128140000;jejeradiosby;"Udah siyap ketemu Ran &amp; Eggy ?
Film drama, Sci-Fi adaptasi dari Webtoon dengan judul sama @filmeggnoid bakal menetas 5 Desember 2019!! 🐣
#FilmEggnoid #eggnoid #randaneggy #eggnoidwebtoon #eggnoidmovie #film #movie https://t.co/o2ZuC8kJmL";02/12/2019;#Eggnoid;n
1201354547823660000;valtariq;Hari rabu jadwal kuliah kamu kosong gak? #JumanjiTheNextLevel  seru juga nih kelihatannya.;02/12/2019;#JumanjiTheNextLevel;n
1201357178558380000;SYCBanjarnegara;"PENJUALAN TIKET jumanjimovie SUDAH DIBUKA !! Ayo Segera dapatkan tiketmu untuk penayangan perdana #JUMANJITHENEXTLEVEL di hari Rabu 4 Desember 2019.
_
Showtime 12.45 / 15.30 / 18.45
_
HTM 30.000
HTM Weekend / Tanggal… https://t.co/2lFKkPtq3Y";02/12/2019;#JumanjiTheNextLevel;n
1201358535537240000;Grac3_AdeodaTa;Nungguin #KnivesOut tayang d bioskop medan rasaa kya bertahun2 😔😔😔😮 https://t.co/83txnWxCN7;02/12/2019;#KnivesOut;n
1201360628675290000;Regzindahood;"Ratu Ilmu Hitam aka Simulasi Neraka was the bomb! Nendang!

Maenin entomophobia dan trypophobia, this movie was wrong in all the right places. Terakhir gua dapet sensasi kaya gini abis nonton Evil Dead dulu. Seneng nonton film yang maennya ga nanggung kaya gini!

#RatuIlmuHitam https://t.co/3dm59u8IJn";02/12/2019;#RatuIlmuHitam;y
1201375314745510000;dbrahmantyo;"Selamat untuk buk @ikiule dan @divardha yang dapat tiket nonton #KimJiYoungBorn1982 

DM mau nonton di mana dan jam berapa ya. https://t.co/UM95Wi67D4";02/12/2019;#KimJiYoungBorn1982;n
1201384427546270000;dipelukannya;@cinema21 #KnivesOut tayang regulernya kapan min ? Kok di upcoming movie jg uda gk ada 😑😑;02/12/2019;#KnivesOut;n
1201421371399530000;KarissaNavita;"38. #FORDvFERRARI :
Loved it!!! Untung masi sempet nonton di bioskop, kalo kelewatan nyesel si pasti. ★★★★1/2 /5 https://t.co/2LpPsadELP";02/12/2019;#FordvFerrari;y
1201432938711140000;jovan_weez;"Usai screening film #DarahDaging dilangsungkan press conference bersama para cast &amp; crew di dalam studio XXI. https://t.co/Jj0mAg59zh";02/12/2019;#DarahDaging;n
1201441028625970000;nimoooh;Untung bawa tisu #KIMJIYOUNGBORN1982;02/12/2019;#KimJiYoungBorn1982;n
1201441861077910000;jovan_weez;Para aktor utama film #DarahDaging menceritakan pengalaman seru saat syuting termasuk menciptakan chemistry dan melakukan adegan aksi dalam film. https://t.co/IjThP0qZXG;02/12/2019;#DarahDaging;n
